"","goal","usd_goal_real","title_length","title_punc","title_caps_ratio","currency_is_usd","country_is_us","launched_epoch","open_epoch","Art","Comics","Crafts","Dance","Design","Fashion","Film & Video","Food","Games","Journalism","Music","Photography","Publishing","Technology","Theater","target"
"46419",65000,65000,33,2,0.129032258064516,1,1,1343136010,2561990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"46421",12000,12000,24,1,0.130434782608696,1,1,1497308295,1749705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"46422",2000,1480.49,22,0,0.181818181818182,0,0,1493156281,3828119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"46423",25000,25000,52,7,0.222222222222222,1,1,1406441184,5180016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"46425",6000,6000,51,3,0.0416666666666667,1,1,1291252363,7706837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"46427",2e+05,29544.72,32,1,0,0,0,1442374176,3807024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"46428",1500,1500,71,1,0.157142857142857,1,1,1276734323,3558877,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"46429",900,1122.92,31,2,0.137931034482759,0,0,1484925473,5146927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"46430",1175,870.11,43,4,0.153846153846154,0,0,1486346467,2519933,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"46431",1000,1000,17,0,0.117647058823529,1,1,1402630852,2510348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"46432",2500,2308.4,44,1,0.116279069767442,0,0,1394166616,5099384,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46433",60000,60000,43,0,0.116279069767442,1,1,1430965821,872979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"46434",1500,1500,39,0,0.102564102564103,1,1,1335517197,2577603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"46435",7000,7000,32,2,0.133333333333333,1,1,1380697502,1806898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"46436",70000,70000,58,1,0.0526315789473684,1,1,1397840346,3844854,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"46437",1500,1500,36,2,0.117647058823529,1,1,1432087150,702050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"46438",20000,27136.31,28,2,0.346153846153846,0,0,1502999824,2538176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"46439",6500,6500,39,1,0.236842105263158,1,1,1497988982,2969818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"46440",20000,20000,38,0,0.0526315789473684,1,1,1424049798,2518602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"46441",1000,1000,59,1,0.155172413793103,1,1,1457576667,2514933,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"46442",750,750,38,3,0.171428571428571,1,1,1435444920,2528280,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"46443",10,10,17,0,0.117647058823529,1,1,1498780841,2523559,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"46444",3000,3000,9,0,0.111111111111111,1,1,1339199770,2523830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"46445",15000,15000,29,1,0.178571428571429,1,1,1416283265,2512735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46446",75000,75000,40,1,0.153846153846154,1,1,1409746518,2565882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46447",10000,10000,12,0,0.166666666666667,1,1,1357374479,2583121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"46448",300,419.3,43,0,0.116279069767442,0,0,1453776762,2516838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"46449",2500,2500,45,2,0.162790697674419,1,1,1427405296,3828704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"46450",25000,25000,49,2,0.148936170212766,1,1,1327576302,2659698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"46452",1000,1000,39,1,0.105263157894737,1,1,1487323202,2576398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"46453",540,728.35,18,0,0.166666666666667,0,0,1509546311,2388889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46454",10000,13212.48,10,0,0.1,0,0,1469295482,2546518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"46455",5000,5000,55,1,0.111111111111111,1,1,1387429466,4150534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"46456",1000,1000,41,2,0.0256410256410256,1,1,1429652292,2100108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"46457",4000,4000,27,0,0.185185185185185,1,1,1404882740,2591260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46458",2000,1786.19,59,0,0.11864406779661,0,0,1410524257,2133743,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"46459",5000,5000,12,0,0.166666666666667,1,1,1507608242,2512558,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"46460",15000,16756.41,21,0,0.714285714285714,0,0,1435707422,3475378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"46462",2620,3991.35,39,0,0.153846153846154,0,0,1365477916,3029684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"46463",60,60,11,0,0.818181818181818,1,1,1330186041,827559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"46464",15000,15000,12,0,0.5,1,1,1381398101,3097099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"46465",20000,20000,53,2,0.176470588235294,1,1,1418930437,2889563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"46466",1500,1500,44,3,0.146341463414634,1,1,1328565051,3568149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46467",350000,42044.06,14,0,0.214285714285714,0,0,1462209046,2548154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46468",38000,38000,36,1,0.114285714285714,1,1,1404779617,2521583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"46469",25000,25000,51,5,0.152173913043478,1,1,1384390220,5116180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46470",15000,16450.43,54,4,0.14,0,0,1432730121,5156679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46471",25000,25000,15,0,0.2,1,1,1420426952,2516248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"46472",15000,15000,19,0,0.894736842105263,1,1,1381462804,2513996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46473",80,102.59,33,3,0.166666666666667,0,0,1501549215,1655985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46474",3000,3000,22,0,0.136363636363636,1,1,1335598433,2582767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"46475",100,100,35,1,0.205882352941176,1,1,1442533514,537286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"46476",2000,2000,34,0,0.176470588235294,1,1,1269347325,7662675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46477",7000,7000,48,4,0.0909090909090909,1,1,1321337773,2591027,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"46478",650,650,20,0,0.2,1,1,1432957046,264154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"46479",1100,1100,10,0,0.9,1,1,1410398275,1222925,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"46480",30000,30000,57,1,0.0357142857142857,1,1,1424699650,2559950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"46481",10000,10000,52,1,0.117647058823529,1,1,1365548433,2527167,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"46482",3000,3000,19,2,0.176470588235294,1,1,1314651169,2534831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46483",12250,12250,45,0,0.155555555555556,1,1,1478898059,5129941,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"46484",1e+05,1e+05,11,0,0.0909090909090909,1,1,1447909586,2508814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"46485",40000,40000,46,5,0.121951219512195,1,1,1369260370,2616830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"46486",5000,5000,24,1,0.173913043478261,1,1,1396562459,1925941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"46487",80,61.84,43,1,0.119047619047619,0,0,1441513590,2507610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
